Company Name,Place ID,Author,Rating,Review Text,sentiment,confidence
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Chris Thorndyke,1,,,
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Courtney Hodgson,1,,,
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Melanie Ward,3,,,
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Handy Home Solutions,5,,,
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Robert MacRae,3,,,
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Dallas Anne Andre,1,,,
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,jenn353535,5,,,
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Matt Poelstra,5,,,
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,oindrilla ghosh,1,,,
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,kevin kraemer,3,,,
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Ej Castro,1,,,
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Elyse Barry,5,,,
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Diana Sarivan,5,,,
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Tanjot Kaur,2,,,
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Bob S,5,,,
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,andrew duimering,5,,,
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Scott Jessop,5,,,
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,pierre gagne,2,,,
Gemini Homebuilders,ChIJoQanqtiPK4gRlLrGQlyonZI,christian bautista,5,"We love our new home in Inverhaugh, the team at Gemini have been a pleasure to work with. The quality, service and attention to detail is outstanding.",POSITIVE,0.9961044788360596
Gemini Homebuilders,ChIJoQanqtiPK4gRlLrGQlyonZI,David Stott,5,"My wife and I selected Gemini Homes (in Inverhaugh) as the design spec was exactly what we were looking for - luxury finish options in quality constructed bungalows with comfortably-sized property in a rural-but-accessible location.

The complete experience was excellent.  Monica was gracious and patient with our questions in the sale process. On the design side, we were limited only by our imagination, and Stacy and team were enthusiastic about working with our ideas.  Energy independence was important to us, and we had no issues bringing in a supplier for solar generation and storage. Brad was highly accommodating and responsive to email and helped with the numerous questions we had.

The home was completed exactly on schedule, and the construction and finishing quality is superb. I would highly recommend Gemini Homes and most definitely work with them again.",POSITIVE,0.9997637867927551
Gemini Homebuilders,ChIJoQanqtiPK4gRlLrGQlyonZI,Vanja G,5,"We recently purchased a townhome with Gemini , our experience has been great. The team is a pleasure to work with, knowledgeable, responsive and always helpful. We are in love with our townhome - great quality and design! Thanks Gemini!",POSITIVE,0.9983850717544556
Gemini Homebuilders,ChIJoQanqtiPK4gRlLrGQlyonZI,J J,1,"By far the worse builder we”ve ever worked with. Over $2M house and it has uneven floors, very bad finishes and very sketchy electrical work. When we complained they told us “you can have your deposit back and will take the house”. Just like what happened in Elora, when they cancelled all the peoples deals and gave their deposits back so they can sell for higher prices. Read your purchase and agreement good if you buy from them, as they have the tendency to rack up more items and add more money without your permission . There was over $20k overcharges we had to fight for to get our money back. The list goes on and on…",NEGATIVE,0.9999942779541016
Gemini Homebuilders,ChIJoQanqtiPK4gRlLrGQlyonZI,Emma Mutsaers,1,"This is the WORST company I have ever had the displeasure of dealing with. Selling plots of land and promising houses to be built after accepting our deposit, then terminating the agreement for no reason. They have lied to us, as confirmed by the Township of Centre Wellington, and are now trying to renegotiate and charge hundreds of thousands of dollars more for our house than what we agreed upon. DO NOT give these crooks your money. I wish I could give them a 0/5 stars because that is what they deserve.",NEGATIVE,0.9999971389770508
Gemini Homebuilders,ChIJoQanqtiPK4gRlLrGQlyonZI,Samantha Iannuzzi,1,"Been over a year since it happened and it still makes me sick. Sold us a plot of land and canceled our contract to try and wring us out hundreds of thousands more. Greedy, unprofessional, uncommunicative, tried to bully local families and the houses barely retained any of the value they hoped they would so in the end they did us a favour I guess. Don’t give these guys your business it’ll only hurt you in the end.",NEGATIVE,0.9999958276748657
Gemini Homebuilders,ChIJoQanqtiPK4gRlLrGQlyonZI,Joel Phillips,5,"My wife and I were looking for a house when we ran into Gemini homes and Brad. From the beginning we felt comfortable, well informed, and well looked after. We were new buyers and had a lot of questions. We were nervous that Gemini would brush us of. Instead, they went above and beyond to be accessible, to answer all our questions, and to put our minds at easy. After one year + of living in our home, we have absolutely nothing negative to say. We had an issue with a piece of trim that was water stained; Gemini fixed this within one week. We can’t express how happy we are with the service from Brad, Stacy, and the rest of the team. Will only buy Gemini in the future.

Joel and Jess",POSITIVE,0.9995539784431458
Gemini Homebuilders,ChIJoQanqtiPK4gRlLrGQlyonZI,Dejan Z,5,"Amazing build and quality no details missed, GM very responsive to emails throughout the whole process, couldn't be happier with the new build.",POSITIVE,0.9896686673164368
Gemini Homebuilders,ChIJoQanqtiPK4gRlLrGQlyonZI,Laura Poston,5,"Exceptional service! Recently purchased a new home and couldn't have been happier with the process. As a first time home buyer it was very intimidating, but Gemini Homes made me feel comfortable every step of the way, ensuring I understood all aspects without judgement or pressure. Proud to call my home a Gemini build!",POSITIVE,0.9995019435882568
Gemini Homebuilders,ChIJoQanqtiPK4gRlLrGQlyonZI,Susan Thompson,1,Shameful...greedy...fraudulent...liars. Never EVER give a deposit to this company. Have a family member who signed a pre-construction contract with Gemini Homes for the South River Elora subdivision a year ago and it has been cancelled for the sake of raising the price of the homes for resale. These are people's lives you're dealing with!,NEGATIVE,0.9999737739562988
Gemini Homebuilders,ChIJoQanqtiPK4gRlLrGQlyonZI,alexanderracer “Trailing Through Life”,1,Dangerous driver. This driver cut off traffic with no regard to the safety. I wouldn't trust someone like that on my property. Why people drive like this in a truck that has a company name on it is beyond me. Corner of victoria and Ebycrest Rd. in Kitchener at 7:30am 8/30/22.,NEGATIVE,0.9998226761817932
Gemini Homebuilders,ChIJoQanqtiPK4gRlLrGQlyonZI,Gayle Dudeck,1,Gemini Homes cancelled mostly year long agreements of purchase and sale for numerous families! So unacceptable!!  See fb South River Elora Neighbourhood Meet and Greet.🤯,NEGATIVE,0.9998862743377686
Gemini Homebuilders,ChIJoQanqtiPK4gRlLrGQlyonZI,Tania Sanghi,5,We enjoy our home. The finishes are transparent as per the contract we signed. 4 year in and no issues at all. The team at Gemini is wonderful.,POSITIVE,0.9996534585952759
Gemini Homebuilders,ChIJoQanqtiPK4gRlLrGQlyonZI,Carolyn Adams,5,"Love the finishes in our 4 year old home, and the customer service has been superb with any issues we have had. We recently visited the Biltmore Towns site and the model is beautiful.",POSITIVE,0.9905703067779541
Gemini Homebuilders,ChIJoQanqtiPK4gRlLrGQlyonZI,Mike and Christine Storey,4,Very pleased with our home. We’ve been here a little over two years. Great customer service. No major issues. Would build with Gemini again.,POSITIVE,0.9937053322792053
